trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9140-0428,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0428,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0429,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0429,17:25:00,17:30:00,lille_europe,2,0,0
9140-0429,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0429,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0429,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0430,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0430,17:25:00,17:30:00,lille_europe,2,0,0
9140-0430,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0430,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0430,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0501,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0501,17:25:00,17:30:00,lille_europe,2,0,0
9140-0501,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0501,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0501,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0502,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0502,17:25:00,17:30:00,lille_europe,2,0,0
9140-0502,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0502,19:32:00,19:39:00,rotterdam_centraal,4,0,0
9140-0502,20:47:00,20:47:00,amsterdam_centraal,5,0,1
9140-0503,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0503,17:25:00,17:30:00,lille_europe,2,0,0
9140-0503,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0503,19:32:00,19:39:00,rotterdam_centraal,4,0,0
9140-0503,20:47:00,20:47:00,amsterdam_centraal,5,0,1
9140-0504,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0504,17:25:00,17:30:00,lille_europe,2,0,0
9140-0504,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0504,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0504,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0505,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0505,17:25:00,17:30:00,lille_europe,2,0,0
9140-0505,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0505,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0505,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0506,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0506,17:25:00,17:30:00,lille_europe,2,0,0
9140-0506,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0506,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0506,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0507,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0507,17:25:00,17:30:00,lille_europe,2,0,0
9140-0507,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0507,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0507,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0508,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0508,17:25:00,17:30:00,lille_europe,2,0,0
9140-0508,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0508,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0508,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0509,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0509,17:25:00,17:30:00,lille_europe,2,0,0
9140-0509,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0509,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0509,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0510,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0510,17:25:00,17:30:00,lille_europe,2,0,0
9140-0510,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0510,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0510,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0511,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0511,17:25:00,17:30:00,lille_europe,2,0,0
9140-0511,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0511,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0511,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0512,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0512,17:25:00,17:30:00,lille_europe,2,0,0
9140-0512,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0512,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0512,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0513,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0513,17:25:00,17:30:00,lille_europe,2,0,0
9140-0513,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0513,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0513,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0514,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0514,17:25:00,17:30:00,lille_europe,2,0,0
9140-0514,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0514,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0514,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0515,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0515,17:25:00,17:30:00,lille_europe,2,0,0
9140-0515,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0515,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0515,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0516,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0516,17:25:00,17:30:00,lille_europe,2,0,0
9140-0516,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0516,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0516,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0517,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0517,17:25:00,17:30:00,lille_europe,2,0,0
9140-0517,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0517,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0517,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0518,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0518,17:26:00,17:30:00,lille_europe,2,0,0
9140-0518,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0518,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0518,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0519,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0519,17:26:00,17:30:00,lille_europe,2,0,0
9140-0519,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0519,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0519,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0520,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0520,17:26:00,17:30:00,lille_europe,2,0,0
9140-0520,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0520,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0520,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0521,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0521,17:26:00,17:30:00,lille_europe,2,0,0
9140-0521,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0521,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0521,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0522,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0522,17:26:00,17:30:00,lille_europe,2,0,0
9140-0522,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0522,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0522,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0523,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0523,17:26:00,17:30:00,lille_europe,2,0,0
9140-0523,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0523,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0523,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0524,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0524,17:26:00,17:30:00,lille_europe,2,0,0
9140-0524,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0524,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0524,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0525,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0525,17:26:00,17:30:00,lille_europe,2,0,0
9140-0525,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0525,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0525,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0526,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0526,17:26:00,17:30:00,lille_europe,2,0,0
9140-0526,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0526,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0526,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0527,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0527,17:26:00,17:30:00,lille_europe,2,0,0
9140-0527,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0527,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0527,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0528,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0528,17:26:00,17:30:00,lille_europe,2,0,0
9140-0528,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0528,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0528,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0529,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0529,17:26:00,17:30:00,lille_europe,2,0,0
9140-0529,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0529,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0529,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0530,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0530,17:26:00,17:30:00,lille_europe,2,0,0
9140-0530,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0530,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0530,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0531,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0531,17:26:00,17:30:00,lille_europe,2,0,0
9140-0531,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0531,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0531,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0601,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0601,17:26:00,17:30:00,lille_europe,2,0,0
9140-0601,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0601,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0601,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0602,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0602,17:26:00,17:30:00,lille_europe,2,0,0
9140-0602,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0602,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0602,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0603,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0603,17:26:00,17:30:00,lille_europe,2,0,0
9140-0603,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0603,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0603,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0604,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0604,17:26:00,17:30:00,lille_europe,2,0,0
9140-0604,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0604,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0604,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0605,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0605,17:26:00,17:30:00,lille_europe,2,0,0
9140-0605,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0605,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0605,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9140-0606,16:04:00,16:04:00,st_pancras_international,1,1,0
9140-0606,17:26:00,17:30:00,lille_europe,2,0,0
9140-0606,18:05:00,18:22:00,bruxelles_midi,3,0,0
9140-0606,19:32:00,19:37:00,rotterdam_centraal,4,0,0
9140-0606,20:20:00,20:20:00,amsterdam_centraal,5,0,1
9141-0309,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0309,15:28:00,15:35:00,lille_europe,2,0,0
9141-0309,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0310,14:52:00,14:52:00,bruxelles_midi_1,1,1,0
9141-0310,15:28:00,15:35:00,lille_europe,2,0,0
9141-0310,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0311,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0311,15:28:00,15:35:00,lille_europe,2,0,0
9141-0311,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0312,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0312,15:28:00,15:35:00,lille_europe,2,0,0
9141-0312,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0313,14:52:00,14:52:00,bruxelles_midi_1,1,1,0
9141-0313,15:28:00,15:35:00,lille_europe,2,0,0
9141-0313,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0316,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0316,15:28:00,15:35:00,lille_europe,2,0,0
9141-0316,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0317,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0317,15:28:00,15:35:00,lille_europe,2,0,0
9141-0317,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0318,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0318,15:28:00,15:35:00,lille_europe,2,0,0
9141-0318,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0319,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0319,15:28:00,15:35:00,lille_europe,2,0,0
9141-0319,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0320,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0320,15:28:00,15:35:00,lille_europe,2,0,0
9141-0320,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0323,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0323,15:28:00,15:35:00,lille_europe,2,0,0
9141-0323,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0324,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0324,15:28:00,15:35:00,lille_europe,2,0,0
9141-0324,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0325,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0325,15:28:00,15:35:00,lille_europe,2,0,0
9141-0325,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0326,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0326,15:28:00,15:35:00,lille_europe,2,0,0
9141-0326,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0327,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0327,15:28:00,15:35:00,lille_europe,2,0,0
9141-0327,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0330,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0330,15:28:00,15:35:00,lille_europe,2,0,0
9141-0330,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0331,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0331,15:28:00,15:35:00,lille_europe,2,0,0
9141-0331,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0401,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0401,15:28:00,15:35:00,lille_europe,2,0,0
9141-0401,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0402,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0402,15:28:00,15:35:00,lille_europe,2,0,0
9141-0402,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0403,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0403,15:28:00,15:35:00,lille_europe,2,0,0
9141-0403,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0407,14:52:00,14:52:00,bruxelles_midi_2,1,1,0
9141-0407,15:28:00,15:35:00,lille_europe,2,0,0
9141-0407,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0408,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0408,15:28:00,15:35:00,lille_europe,2,0,0
9141-0408,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0409,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0409,15:28:00,15:35:00,lille_europe,2,0,0
9141-0409,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0410,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0410,15:28:00,15:35:00,lille_europe,2,0,0
9141-0410,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0413,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0413,15:28:00,15:35:00,lille_europe,2,0,0
9141-0413,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0414,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0414,15:28:00,15:35:00,lille_europe,2,0,0
9141-0414,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0415,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0415,15:28:00,15:35:00,lille_europe,2,0,0
9141-0415,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0416,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0416,15:28:00,15:35:00,lille_europe,2,0,0
9141-0416,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0417,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0417,15:28:00,15:35:00,lille_europe,2,0,0
9141-0417,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0420,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0420,15:28:00,15:35:00,lille_europe,2,0,0
9141-0420,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0421,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0421,15:28:00,15:35:00,lille_europe,2,0,0
9141-0421,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0422,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0422,15:28:00,15:35:00,lille_europe,2,0,0
9141-0422,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0423,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0423,15:28:00,15:35:00,lille_europe,2,0,0
9141-0423,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0424,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0424,15:28:00,15:35:00,lille_europe,2,0,0
9141-0424,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0427,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0427,15:28:00,15:35:00,lille_europe,2,0,0
9141-0427,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0428,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0428,15:28:00,15:35:00,lille_europe,2,0,0
9141-0428,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0429,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0429,15:28:00,15:35:00,lille_europe,2,0,0
9141-0429,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0430,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0430,15:28:00,15:35:00,lille_europe,2,0,0
9141-0430,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0501,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0501,15:28:00,15:35:00,lille_europe,2,0,0
9141-0501,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0504,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0504,15:28:00,15:35:00,lille_europe,2,0,0
9141-0504,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0505,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0505,15:28:00,15:35:00,lille_europe,2,0,0
9141-0505,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0506,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0506,15:28:00,15:35:00,lille_europe,2,0,0
9141-0506,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0507,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0507,15:28:00,15:35:00,lille_europe,2,0,0
9141-0507,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0508,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0508,15:28:00,15:35:00,lille_europe,2,0,0
9141-0508,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0511,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0511,15:28:00,15:35:00,lille_europe,2,0,0
9141-0511,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0512,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0512,15:28:00,15:35:00,lille_europe,2,0,0
9141-0512,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0513,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0513,15:28:00,15:35:00,lille_europe,2,0,0
9141-0513,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0514,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0514,15:28:00,15:35:00,lille_europe,2,0,0
9141-0514,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0515,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0515,15:28:00,15:35:00,lille_europe,2,0,0
9141-0515,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0518,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0518,15:26:00,15:30:00,lille_europe,2,0,0
9141-0518,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0519,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0519,15:26:00,15:30:00,lille_europe,2,0,0
9141-0519,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0520,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0520,15:26:00,15:30:00,lille_europe,2,0,0
9141-0520,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0521,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0521,15:26:00,15:30:00,lille_europe,2,0,0
9141-0521,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0522,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0522,15:26:00,15:30:00,lille_europe,2,0,0
9141-0522,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0526,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0526,15:26:00,15:30:00,lille_europe,2,0,0
9141-0526,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0527,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0527,15:26:00,15:30:00,lille_europe,2,0,0
9141-0527,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0528,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0528,15:26:00,15:30:00,lille_europe,2,0,0
9141-0528,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0529,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0529,15:26:00,15:30:00,lille_europe,2,0,0
9141-0529,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0601,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0601,15:26:00,15:30:00,lille_europe,2,0,0
9141-0601,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0602,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0602,15:26:00,15:30:00,lille_europe,2,0,0
9141-0602,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0603,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0603,15:26:00,15:30:00,lille_europe,2,0,0
9141-0603,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0604,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0604,15:26:00,15:30:00,lille_europe,2,0,0
9141-0604,16:57:00,16:57:00,st_pancras_international,3,0,1
9141-0605,14:52:00,14:52:00,bruxelles_midi,1,1,0
9141-0605,15:26:00,15:30:00,lille_europe,2,0,0
9141-0605,16:57:00,16:57:00,st_pancras_international,3,0,1
9143-0314,12:10:00,12:10:00,amsterdam_centraal,1,1,0
9143-0314,12:52:00,12:56:00,rotterdam_centraal,2,0,0
9143-0314,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0314,15:26:00,15:30:00,lille_europe,4,0,0
9143-0314,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0315,12:10:00,12:10:00,amsterdam_centraal,1,1,0
9143-0315,12:52:00,12:56:00,rotterdam_centraal,2,0,0
9143-0315,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0315,15:26:00,15:30:00,lille_europe,4,0,0
9143-0315,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0321,12:40:00,12:40:00,amsterdam_centraal,1,1,0
9143-0321,13:23:00,13:28:00,rotterdam_centraal,2,0,0
9143-0321,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0321,15:26:00,15:30:00,lille_europe,4,0,0
9143-0321,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0322,12:40:00,12:40:00,amsterdam_centraal,1,1,0
9143-0322,13:23:00,13:28:00,rotterdam_centraal,2,0,0
9143-0322,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0322,15:26:00,15:30:00,lille_europe,4,0,0
9143-0322,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0328,12:17:00,12:17:00,amsterdam_centraal,1,1,0
9143-0328,13:21:00,13:28:00,rotterdam_centraal,2,0,0
9143-0328,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0328,15:26:00,15:30:00,lille_europe,4,0,0
9143-0328,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0329,12:17:00,12:17:00,amsterdam_centraal,1,1,0
9143-0329,13:21:00,13:28:00,rotterdam_centraal,2,0,0
9143-0329,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0329,15:26:00,15:30:00,lille_europe,4,0,0
9143-0329,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0404,14:51:00,14:51:00,bruxelles_midi_1,1,1,0
9143-0404,15:26:00,15:30:00,lille_europe,2,0,0
9143-0404,16:57:00,16:57:00,st_pancras_international,3,0,1
9143-0405,12:40:00,12:40:00,amsterdam_centraal,1,1,0
9143-0405,13:23:00,13:28:00,rotterdam_centraal,2,0,0
9143-0405,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0405,15:26:00,15:30:00,lille_europe,4,0,0
9143-0405,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0406,12:40:00,12:40:00,amsterdam_centraal,1,1,0
9143-0406,13:23:00,13:28:00,rotterdam_centraal,2,0,0
9143-0406,14:38:00,14:51:00,bruxelles_midi_3,3,0,0
9143-0406,15:26:00,15:30:00,lille_europe,4,0,0
9143-0406,16:57:00,16:57:00,st_pancras_international,5,0,1
9143-0411,12:40:00,12:40:00,amsterdam_centraal,1,1,0
9143-0411,13:23:00,13:28:00,rotterdam_centraal,2,0,0
